ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score
잦아드/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
지불가격/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
울타리/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
국가채무비중/NNG,2,20,22,3.145727394409728e-07,3.949558607203955e-06,0.07964756843136732
위험/NNG;안정/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
오크트리/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
원유/NNG;감산/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
금리/NNG;소폭/MAG;오르/VV,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
병무청/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
보호국/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
냉각/NNG;조짐/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
금리/NNG;내리/VV;금리/NNG;인하/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
정해야/VV,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
여고/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
소비/NNG;여건/NNG;개선/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
각비/NNG,3,19,22,4.718591091614592e-07,3.7520806768437577e-06,0.1257593185758431
안전자산/NNG;선호/NNG;강세/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
여길/VV,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
전대/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
최대한도/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
경기/NNG;회복/NNG;불확실성/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
선보인다고/VV,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
응하/VV,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
세밀히/MAG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
기초생활수급자/NNG,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
귀여운/VA,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
뚫렸/VV,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
고준/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
대국인/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
감소액/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
국채선물/NNG;순매도/NNG;약세/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
책임져야/VV,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
행사가격/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
캐치/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
블랙먼데이/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
나올까/VV,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
가계/NNG;대출/NNG;상승/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
극좌/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
물가/NNG;상승률/NNG;전망/NNG;하향/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
힘내/VV,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
공기업민영화/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
재주/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
교전/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
자금/NNG;조달/NNG;부담/NNG;완화/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
물가/NNG;안정/NNG;금리/NNG;인하/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
가격/NNG;방어/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
단기자금/NNG;안정/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
비유동부채/NNG,3,19,22,4.718591091614592e-07,3.7520806768437577e-06,0.1257593185758431
외시/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
뼈대/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
근원/NNG;인플레이션/NNG;소폭/MAG;하락/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
수출/NNG;내수/NNG;회복/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
강원/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
방사능유출사태/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
요타/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
보증인/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
금융협회/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
안전자산/NNG;수요/NNG;증가/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
수출/NNG;둔화/NNG;우려/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
대내외/NNG;불확실성/NNG;확대/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
후취/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
레버리지/NNG;축소/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
다주/NNG,4,18,22,6.291454788819456e-07,3.55460274648356e-06,0.17699459651414956
얽힌/VV,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
숄더/NNG,1,21,22,1.572863697204864e-07,4.147036537564153e-06,0.03792741353874634
산업/NNG;안정/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
뒷걸음/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
만만찮/VA,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
열거/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
살펴볼까요/VV,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
부딪혀/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
내림차순/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
연설문/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
자금/NNG;수요/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
금관/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
실물/NNG;경기/NNG;침체/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
기업/NNG;위험/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
전방/NNG;산업/NNG;부진/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
문수/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
아쿠/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
입간판/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
지수/NNG;하방/NNG;압력/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
액침/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
예치금액/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
세가/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
마음껏/MAG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
씨앗/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
번번이/MAG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
광안/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
유로4/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
안일/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
인플레이션/NNG;전망/NNG;하향/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
신용등급/NNG;내리/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
파문/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
고양이/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
돼지/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
경제/NNG;지표/NNG;긍정적/VAX,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
대외/NNG;여건/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
지연/NNG;가능성/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
고점/NNG;부담/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
멈춤/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
독촉/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
경제/NNG;지표/NNG;예상/NNG;상회/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
긍정적/VAX;상승/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
무더위/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
국고채/NNG;선호/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
충분히/MAG;완화/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
채찍/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
행중/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
다르/VA;금리/NNG;인하/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
민평/NNG;금리/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
부정확/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
가압류/NNG,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
출순/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
화끈/MAG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
주택/NNG;수요/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
금리수준전망지수/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
펀드슈퍼마켓/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
구매/NNG;부담/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
낙점/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
연차보고서/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
불태화/NNG,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
장시간/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
미디어그룹/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
저명/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
빚어질/VV,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
인상/NNG;고금리/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
서영/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
경제/NNG;역성장/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
금리/NNG;인하/NNG;하락/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
속절없이/MAG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
굴복/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
입문/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
경영계획/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
기대/NNG;경계/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
경제/NNG;성장/NNG;촉진/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
주스/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
연수원/NNG,3,19,22,4.718591091614592e-07,3.7520806768437577e-06,0.1257593185758431
분배율/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
최저임금제/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
문턱/MAG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
학교용지/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
평온/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
인플레이션/NNG;상승/NNG;위험/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
카리카/NNG,4,18,22,6.291454788819456e-07,3.55460274648356e-06,0.17699459651414956
글로벌/NNG;완화/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
fed/NNG;금리/NNG;인상/NNG;가속/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
다층/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
대외/NNG;경제/NNG;불확실성/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
견수/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
예상/NNG;축소/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
금리/NNG;하락/NNG;반납/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
굴착기/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
실형/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
출간/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
석좌/NNG,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
대외교역/NNG,3,19,22,4.718591091614592e-07,3.7520806768437577e-06,0.1257593185758431
급제동/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
노래/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
해마다/MAG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
떠돌/VV,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
혈액/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
외부/NNG;불확실성/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
통화정책/NNG;제한/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
크레딧/NNG;시장/NNG;긍정적/VAX,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
안정/NNG;지지/NNG,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
심심/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
소고/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
원전사태/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
국고채/NNG;금리/NNG;안정/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
통상임금/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
매파/NNG;인상/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
상연/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
유연탄/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
하락/NNG;가능성/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
자절/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
신판/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
산분/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
부채비율/NNG;떨어/VV,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
유동성지수/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
산업/NNG;긍정적/VAX,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
일시적/VAX;약세/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
인상/NNG;가격/NNG;상승/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
인상/NNG;부담/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
이어갈이/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
청취자/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
신용/NNG;열위/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
만매/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
몸통/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
소비/NNG;건설/NNG;투자/NNG;증가/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
경제국/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
등신/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
상회/NNG;상승/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
선도은행/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
하향/NNG;우려/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
소비자/NNG;물가/NNG;농축수산물/NNG;가격/NNG;상승/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
교촌/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
모기지/NNG;금리/NNG;하락/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
국고채/NNG;하회/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
온탕/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
계열분리/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
전망/NNG;의구심/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
종말/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
기사당/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
점원/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
경기/NNG;상승/NNG;둔화/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
아파트실거래가격지수/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
머무른/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
예상/NNG;통화정책/NNG;완화/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
금리옵션/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
머릿속/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
외거/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
선확보/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
불안/NNG;안정/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
경기/NNG;후퇴/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
완화/NNG;하락/NNG,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
견조/NNG;경제/NNG;성장/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
착취/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
부조화/NNG,5,17,22,7.86431848602432e-07,3.357124816123362e-06,0.23425755420990385
받아들여진다/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
실무회의/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
방관/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
브레턴우즈체제/NNG,4,18,22,6.291454788819456e-07,3.55460274648356e-06,0.17699459651414956
컴백/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
지방교부세/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
bei/NNG;상승/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
회복/NNG;지정학/NNG;위험/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
인한/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
즐겨/VV,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
판매가격/NNG;확대/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
지수/NNG;상회/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
하만/NNG,3,19,22,4.718591091614592e-07,3.7520806768437577e-06,0.1257593185758431
전기요금/NNG;오르/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
배기가스/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
금리/NNG;인하/NNG;소극적/VAX,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
단기물/NNG;상승/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
변동성/NNG;불확실성/NNG,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
금융분쟁조정위원회/NNG,20,2,22,3.145727394409728e-06,3.9495586072039554e-07,7.964756843136731
노동가능인구/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
판다/VV,6,16,22,9.437182183229184e-07,3.1596468857631643e-06,0.2986783816176274
죽이/VV,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
섹터전략/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
투자기회/NNG;확대/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
버즈/NNG,21,1,22,3.3030137641302143e-06,1.9747793036019777e-07,16.725989370587136
연가/NNG,19,3,22,2.9884410246892415e-06,5.924337910805933e-07,5.044346000653263
서비스업/NNG;증가/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
고용시장/NNG;부진/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
수요/NNG;완화/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
집결/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
바이오에너지/NNG,16,6,22,2.5165819155277823e-06,1.1848675821611866e-06,2.123935158169795
어렵/VA;인상/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
버려야/VV,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
터주/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
매겨/VV,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
만기보유전략/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
적자국채발행/NNG;증가/NNG,7,15,22,1.1010045880434048e-06,2.9621689554029665e-06,0.3716886526797141
회복/NNG;제한적/VAX,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
물가/NNG;상승률/NNG;예상/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
인증제도/NNG,17,5,22,2.6738682852482687e-06,9.873896518009888e-07,2.708017326666489
소기업소/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
통산/NNG,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
현대판/NNG,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
후실/NNG,3,19,22,4.718591091614592e-07,3.7520806768437577e-06,0.1257593185758431
하방/NNG;경직/NNG;강화/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
만류/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
제하/VV,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
금리/NNG;하단/NNG;제한/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
자금/NNG;조달/NNG;여건/NNG;개선/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
팔릴/VV,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
로빈/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
돌려준다/VV,8,14,22,1.2582909577638912e-06,2.7646910250427687e-06,0.45512896246495604
고육지책/NNG,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
부활절/NNG,4,18,22,6.291454788819456e-07,3.55460274648356e-06,0.17699459651414956
메세지/NNG,14,8,22,2.2020091760868095e-06,1.5798234428815822e-06,1.3938324475489279
실적/NNG;개선/NNG;긍정적/VAX,15,7,22,2.359295545807296e-06,1.3823455125213844e-06,1.7067336092435852
앞선다/VV,18,4,22,2.831154654968755e-06,7.899117214407911e-07,3.5841405794115286
사신/VV,9,13,22,1.4155773274843776e-06,2.567213094682571e-06,0.5514062429863891
매출처/NNG,10,12,22,1.572863697204864e-06,2.369735164322373e-06,0.6637297369280609
민간/NNG;부채/NNG;위험/NNG,1,21,22,1.572863697204864e-07,4.147036537564153e-06,0.03792741353874634
