ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,polarity
단기/NNG;금리/NNG;오르/VV,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
인제/MAG,25,2,27,3.9685651541565326e-06,3.984222478983226e-07,9.96070168041748,Hawkish
물가/NNG;고공행진/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
원지수/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
주택건설사업/NNG,19,8,27,3.0161095171589647e-06,1.5936889915932903e-06,1.8925333192793212,Hawkish
미지/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
판매가격/NNG;부진/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
무작정/MAG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
긴축/NNG;강도/NNG;완화/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
따라붙/VV,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
은과/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
할지/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
통화/NNG;긴축/NNG;선호/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
이릅니다/VV,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
승수효과/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
차양/NNG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
제품/NNG;가격/NNG;상승/NNG,19,8,27,3.0161095171589647e-06,1.5936889915932903e-06,1.8925333192793212,Hawkish
물가/NNG;상승률/NNG;농산물/NNG;가격/NNG;상승/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
유가/NNG;상승/NNG;우려/NNG,24,3,27,3.809822547990271e-06,5.976333718474839e-07,6.374849075467187,Hawkish
매파/NNG;금리/NNG;인상/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
우려/NNG;채권/NNG;금리/NNG;상승/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
칼라/NNG,25,2,27,3.9685651541565326e-06,3.984222478983226e-07,9.96070168041748,Hawkish
가계/NNG;부채/NNG;관리/NNG;강화/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
충분/NNG;수요/NNG;확보/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
굴곡/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
가격/NNG;불확실성/NNG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
경제사/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
유휴자금/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
위기/NNG;금리/NNG;인하/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
물가/NNG;억제/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
렌털/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
치안/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
난임/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
종착지/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
나선/NNG,24,3,27,3.809822547990271e-06,5.976333718474839e-07,6.374849075467187,Hawkish
수지/NNG;흑자/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
대출/NNG;한도/NNG;최대/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
잠재손실/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
자금/NNG;최대/NNG,20,7,27,3.174852123325226e-06,1.3944778676441292e-06,2.2767318126668528,Hawkish
폐점/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
유통량/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
수출/NNG;견조/NNG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
단기물/NNG;금리/NNG;스프레드/NNG;부담/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
용의/NNG,19,8,27,3.0161095171589647e-06,1.5936889915932903e-06,1.8925333192793212,Hawkish
농작물/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
어울림/NNG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
턱밑/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
원상/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
물간/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
예상/NNG;물가/NNG;상승/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
미치/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
경상/NNG;수지/NNG;악화/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
환경오염/NNG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
공용/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
서다/NNG,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
잡화/NNG,24,3,27,3.809822547990271e-06,5.976333718474839e-07,6.374849075467187,Hawkish
신용등급/NNG;떨어/VV,17,10,27,2.698624304826442e-06,1.992111239491613e-06,1.3546554285367776,Hawkish
가격/NNG;완화/NNG,25,2,27,3.9685651541565326e-06,3.984222478983226e-07,9.96070168041748,Hawkish
뒤처진/VV,19,8,27,3.0161095171589647e-06,1.5936889915932903e-06,1.8925333192793212,Hawkish
해지/NNG;금리/NNG;인하/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
통풍/NNG,23,4,27,3.65107994182401e-06,7.968444957966453e-07,4.5819227729920415,Hawkish
곧이어/MAG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
불확실성/NNG;지정학/NNG;위험/NNG,19,8,27,3.0161095171589647e-06,1.5936889915932903e-06,1.8925333192793212,Hawkish
국부/NNG,18,9,27,2.857366910992703e-06,1.792900115542452e-06,1.5937122688667968,Hawkish
마이너스값/NNG,19,8,27,3.0161095171589647e-06,1.5936889915932903e-06,1.8925333192793212,Hawkish
임금채권/NNG,26,1,27,4.127307760322794e-06,1.992111239491613e-07,20.71825949526836,Hawkish
아진/NNG,21,6,27,3.333594729491487e-06,1.1952667436949678e-06,2.788996470516895,Hawkish
배민/NNG,22,5,27,3.492337335657748e-06,9.960556197458065e-07,3.5061669915069533,Hawkish
재무/NNG;건전성/NNG;확보/NNG,21,5,26,3.333594729491487e-06,9.960556197458065e-07,3.346795764620273,Hawkish
원유/NNG;재고/NNG;증가/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
신용등급/NNG;부정적/VAX;안정/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
fed/NNG;경기/NNG;침체/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
상습/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
품종/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
비용률/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
극동/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
묶였/VV,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
닫기/VV,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
역주행/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
순수수료/NNG,25,1,26,3.9685651541565326e-06,1.992111239491613e-07,19.92140336083496,Hawkish
심야/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
본계약/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
에너지저장장치/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
체급/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
플러그인/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
소득금액/NNG,24,2,26,3.809822547990271e-06,3.984222478983226e-07,9.562273613200782,Hawkish
부양비/NNG,25,1,26,3.9685651541565326e-06,1.992111239491613e-07,19.92140336083496,Hawkish
우려/NNG;증대/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
유가/NNG;환율/NNG;상승/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
거취/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
중흥/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
자금사정/NNG;개선/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
고졸/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
통화정책/NNG;물가/NNG;안정/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
깜깜/MAG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
매도인/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
나쁘/VV,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
보이콧/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
가격/NNG;충격/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
앞당겼/VV,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
경기/NNG;전망/NNG;긍정적/VAX,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
공포심/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
임시국회/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
내다팔/VV,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
선납/NNG,21,5,26,3.333594729491487e-06,9.960556197458065e-07,3.346795764620273,Hawkish
전세가격/NNG;하락/NNG,21,5,26,3.333594729491487e-06,9.960556197458065e-07,3.346795764620273,Hawkish
위탁자/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
부진/NNG;감소/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
일회/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
거쳐서/VV,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
리츠지수/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
메울/VV,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
소규모기업/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
크로스오버/NNG,23,3,26,3.65107994182401e-06,5.976333718474839e-07,6.109230363989388,Hawkish
스로/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
원화/NNG;환율/NNG;상승/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
예상/NNG;지정학/NNG;위험/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
지수/NNG;회복/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
주주이익/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
주연/NNG,21,5,26,3.333594729491487e-06,9.960556197458065e-07,3.346795764620273,Hawkish
월급봉투/NNG,25,1,26,3.9685651541565326e-06,1.992111239491613e-07,19.92140336083496,Hawkish
상업지역/NNG,23,3,26,3.65107994182401e-06,5.976333718474839e-07,6.109230363989388,Hawkish
바작/NNG,24,2,26,3.809822547990271e-06,3.984222478983226e-07,9.562273613200782,Hawkish
달월/NNG,24,2,26,3.809822547990271e-06,3.984222478983226e-07,9.562273613200782,Hawkish
올라탄/VV,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
좌시/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
현현/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
외화환산이익/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
안분/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
신용등급/NNG;긍정적/VAX,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
가격/NNG;불안정/NNG,24,2,26,3.809822547990271e-06,3.984222478983226e-07,9.562273613200782,Hawkish
월급통장/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
근원지수/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
공급/NNG;불확실성/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
느낀다고/VV,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
체포/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
스퀴즈/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
마법/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
gdi/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
부족자금/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
원화/NNG;약세/NNG;부담/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
커플/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
될수록/VV,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
금리/NNG;고공행진/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
병용/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
맥북/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
생업/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
가계/NNG;소비/NNG;위축/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
산업/NNG;상승/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
경기/NNG;하락/NNG;위험/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
장장/MAG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
인상/NNG;긴축/NNG,23,3,26,3.65107994182401e-06,5.976333718474839e-07,6.109230363989388,Hawkish
가온/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
감정평가액/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
해피/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
최고액/NNG,21,5,26,3.333594729491487e-06,9.960556197458065e-07,3.346795764620273,Hawkish
주택가격전망지수/NNG,25,1,26,3.9685651541565326e-06,1.992111239491613e-07,19.92140336083496,Hawkish
석자/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
일명/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
공제제도/NNG,22,4,26,3.492337335657748e-06,7.968444957966453e-07,4.382708739383691,Hawkish
수주금액/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
끊긴/VV,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
개화/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
하역/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
수가/NNG,20,6,26,3.174852123325226e-06,1.1952667436949678e-06,2.656187114777995,Hawkish
교차판매/NNG,23,3,26,3.65107994182401e-06,5.976333718474839e-07,6.109230363989388,Hawkish
pce/NNG;물가/NNG;상승/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
다년간/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
원사/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
기업/NNG;신용등급/NNG;하향/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
금리/NNG;만장일치/NNG;인상/NNG,21,5,26,3.333594729491487e-06,9.960556197458065e-07,3.346795764620273,Hawkish
기댈/VV,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
경영/NNG;환경/NNG;불확실성/NNG,25,1,26,3.9685651541565326e-06,1.992111239491613e-07,19.92140336083496,Hawkish
사무국/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
fed/NNG;긴축/NNG;종료/NNG,19,7,26,3.0161095171589647e-06,1.3944778676441292e-06,2.16289522203351,Hawkish
재무/NNG;악화/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
쟁탈전/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
생산원가/NNG,18,8,26,2.857366910992703e-06,1.5936889915932903e-06,1.7929263024751465,Hawkish
발탁/NNG,17,9,26,2.698624304826442e-06,1.792900115542452e-06,1.505172698374197,Hawkish
지수/NNG;방어/NNG,21,4,25,3.333594729491487e-06,7.968444957966453e-07,4.183494705775342,Hawkish
경강선/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
파죽지세/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
민간/NNG;투자/NNG;확대/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
투자/NNG;성장/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
축기/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
실지/MAG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
노드/NNG,20,5,25,3.174852123325226e-06,9.960556197458065e-07,3.187424537733594,Hawkish
자금/NNG;조달/NNG;비용/NNG;증가/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
레벨2/NNG,20,5,25,3.174852123325226e-06,9.960556197458065e-07,3.187424537733594,Hawkish
버텨야/VV,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
물가/NNG;상방/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
필라델피아반도체지수/NNG;오르/VV,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
청룡/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
우성/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
잔뜩/MAG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
쓴다는/VV,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
살얼음판/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
여행지/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
회도/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
탄력세율/NNG,21,4,25,3.333594729491487e-06,7.968444957966453e-07,4.183494705775342,Hawkish
매입오퍼레이션/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
불러와/VV,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
당사도/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
바란다는/VV,24,1,25,3.809822547990271e-06,1.992111239491613e-07,19.124547226401564,Hawkish
시련/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
지표/NNG;경계/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
복도/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
프로그램/NNG;금리/NNG;인하/NNG,20,5,25,3.174852123325226e-06,9.960556197458065e-07,3.187424537733594,Hawkish
알리오/NNG,20,5,25,3.174852123325226e-06,9.960556197458065e-07,3.187424537733594,Hawkish
라벨/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
일몰제/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
깨달/VV,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
재조명/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
노령/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
고용자수/NNG;회복/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
상당량/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
다질/VV,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
저지선/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
성장/NNG;점차/MAG;둔화/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
선복/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
몰랐/VV,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
실물시장/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
즐비/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
소비/NNG;제약/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
경청/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
일전/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
스파/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
치의/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
물류비용/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
콜조항/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
폭상/NNG,23,2,25,3.65107994182401e-06,3.984222478983226e-07,9.163845545984085,Hawkish
지표/NNG;금리/NNG;인상/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
검은색/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
마이너스성장률/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
유출/NNG;위험/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
당혹/NNG,20,5,25,3.174852123325226e-06,9.960556197458065e-07,3.187424537733594,Hawkish
훨훨/MAG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
봅니다/VV,24,1,25,3.809822547990271e-06,1.992111239491613e-07,19.124547226401564,Hawkish
노후보장/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
한미/NNG;금리/NNG;역전폭/NNG;확대/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
물가/NNG;상승/NNG;압력/NNG;확대/NNG,20,5,25,3.174852123325226e-06,9.960556197458065e-07,3.187424537733594,Hawkish
재건축부담금/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
법제처/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
정직/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
고임금/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
경제/NNG;나쁘/VA,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
경제부처/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
저력/NNG,16,9,25,2.5398816986601808e-06,1.792900115542452e-06,1.4166331278815971,Hawkish
하락/NNG;견조/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
전력반도체/NNG,17,8,25,2.698624304826442e-06,1.5936889915932903e-06,1.6933192856709718,Hawkish
스마트시티/NNG,19,6,25,3.0161095171589647e-06,1.1952667436949678e-06,2.523377759039096,Hawkish
단선/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
하오/NNG,18,7,25,2.857366910992703e-06,1.3944778676441292e-06,2.0490586314001678,Hawkish
발행/NNG;금리/NNG;인하/NNG,22,3,25,3.492337335657748e-06,5.976333718474839e-07,5.843611652511589,Hawkish
노비/NNG,21,4,25,3.333594729491487e-06,7.968444957966453e-07,4.183494705775342,Hawkish
